,Tract,County,Urban,Total_Population,Housing_Units,High_Share_Group,Total_Group_Quarters,Percent_Group_Quarters,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,Low_Income_Flag,Total_Poverty_Rate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,Total_Low_Income,Total_Kids,Total_Seniors,Total_White,Total_Black,Total_Asian,Total_NHOPI,Total_AIAN,Total_OMulti,Total_Hispanic,Total_No_Vehicle,Total_SNAP,Population_Size
1325,36047028900,Kings,1,3538,1281,0,126,3.56,0,0,0,0,0,1,33.9,59563,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892,918,382,426,2287,90,4,39,692,1108,796,473,Large Population
1326,36047029000,Kings,1,3920,1522,0,0,0,0,0,0,0,0,1,19.1,52056,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743,854,636,2873,47,730,4,5,261,416,960,408,Large Population
1327,36047029100,Kings,1,3101,1228,0,101,3.26,0,0,0,0,0,0,8.6,82426,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890,733,321,215,2578,32,0,13,263,464,682,235,Large Population
1328,36047029200,Kings,1,2539,934,0,0,0,0,0,0,0,0,1,18.2,50391,0,0,0,0,0,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050,554,369,1477,32,688,2,12,328,412,450,234,Medium Population
1329,36047029300,Kings,1,3106,1316,0,8,0.26,0,0,0,0,0,1,29.6,38320,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567,711,460,131,2666,55,0,33,221,446,806,379,Large Population
1330,36047029400,Kings,1,2321,600,0,696,29.99,0,0,0,0,0,1,26.2,57100,0,0,0,0,0,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253,333,687,1524,61,590,0,15,131,203,338,109,Medium Population
1331,36047029500,Kings,1,3425,1525,0,4,0.12,0,0,0,0,0,0,19.9,85417,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177,736,345,248,2893,58,0,11,215,320,933,240,Large Population
1332,36047029600,Kings,1,5546,2076,0,0,0,0,0,0,0,0,1,19.9,55405,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2543,1140,785,3683,35,1387,6,9,426,556,1035,517,Large Population
1333,36047029700,Kings,1,3344,1423,0,8,0.24,0,0,0,0,0,0,20,99833,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1539,755,336,243,2924,31,0,9,137,205,870,314,Large Population
1334,36047029800,Kings,1,3717,1296,0,2,0.05,0,0,0,0,0,0,13.2,87976,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284,807,472,2028,48,1209,0,10,422,672,363,196,Large Population
1335,36047029900,Kings,1,2579,902,0,2,0.08,0,0,0,0,0,1,30.7,44821,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370,776,138,128,2059,78,0,6,308,497,667,307,Medium Population
1336,36047030000,Kings,1,4120,1375,0,0,0,0,0,0,0,0,1,14.6,67600,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1865,903,572,1791,26,2000,0,16,287,419,752,445,Large Population
1337,36047030100,Kings,1,2750,996,0,37,1.35,0,0,0,0,0,1,26.6,52344,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160,713,202,165,2366,19,0,12,188,325,599,209,Medium Population
1338,36047030200,Kings,1,4214,1495,0,0,0,0,0,0,0,0,1,17.1,59865,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694,840,639,1921,18,2089,0,1,185,271,448,246,Large Population
1339,36047030300,Kings,1,4458,1605,0,120,2.69,0,0,0,0,0,1,29.5,42014,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2325,1405,356,166,3898,48,6,23,317,667,1273,650,Large Population
1340,36047030400,Kings,1,4281,1605,0,9,0.21,0,0,0,0,0,1,19.1,50647,0,0,0,0,0,0,0,0,,36,,,12,,36,0.85,12,0.29,8,0.18,5,0.13,17,0.39,0,0,19,0.44,0,0,0,0,1,0.01,1,0.03,3,0.21,4,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,856,797,2239,78,1713,2,8,241,446,593,438,Large Population
1341,36047030500,Kings,1,5549,2304,0,312,5.62,0,0,0,0,0,1,17.2,50854,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1943,847,507,1806,2775,362,7,26,573,884,2071,445,Large Population
1342,36047030600,Kings,1,2005,683,0,24,1.2,0,0,0,0,0,1,21.6,62841,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725,430,286,1078,15,691,0,0,221,330,242,135,Medium Population
1343,36047030700,Kings,1,4544,1969,0,1,0.02,0,0,0,0,0,1,48.6,25441,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4086,1323,564,192,3983,10,3,19,337,637,1800,1176,Large Population
1344,36047030800,Kings,1,1949,777,0,0,0,0,0,0,0,0,1,13.7,56250,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751,315,361,1323,24,456,0,8,138,239,268,200,Medium Population
1345,36047030900,Kings,1,1754,607,0,0,0,0,0,0,0,0,1,21.4,44345,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938,519,150,69,1487,17,0,7,174,281,413,205,Medium Population
1346,36047031100,Kings,1,2833,1072,0,1,0.04,0,0,0,0,0,1,19.8,51724,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474,772,236,161,2442,49,0,4,177,272,831,326,Medium Population
1347,36047031300,Kings,1,4648,2116,0,124,2.67,0,0,0,0,0,1,20.3,59728,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1706,864,648,326,3979,58,2,23,260,406,1648,386,Large Population
1348,36047031400,Kings,1,4544,1958,0,27,0.59,0,0,0,0,0,0,13.1,77121,0,0,0,0,0,0,0,0,,20,,,5,,20,0.45,5,0.12,0,0,0,0,18,0.39,3,0.06,0,0,0,0,0,0,0,0,4,0.08,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509,751,995,3219,46,980,5,15,279,461,724,329,Large Population
1349,36047031500,Kings,1,5175,2287,0,155,3,0,0,0,0,0,0,14.2,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387,996,499,600,4102,89,1,17,366,499,1895,348,Large Population
1350,36047031701,Kings,1,3433,1445,0,0,0,0,0,0,0,0,0,14.9,91450,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874,696,302,359,2836,85,0,19,134,218,919,126,Large Population
1351,36047031702,Kings,1,3363,1366,0,13,0.39,0,0,0,0,0,0,10.3,73697,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125,610,356,568,2506,51,2,6,230,334,986,185,Large Population
1352,36047031900,Kings,1,3508,1347,0,0,0,0,0,0,0,0,1,23.9,51299,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478,908,463,957,2354,47,2,7,141,224,887,238,Large Population
1353,36047032100,Kings,1,5001,1903,0,17,0.34,0,0,0,0,0,1,19.8,51129,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2157,1061,636,530,3879,60,3,24,505,914,1612,331,Large Population
1354,36047032300,Kings,1,3554,1421,0,0,0,0,0,0,0,0,1,17.5,66849,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129,716,453,342,2913,34,1,11,253,469,987,161,Large Population
1355,36047032500,Kings,1,6405,2461,0,0,0,0,0,0,0,0,1,13.1,52193,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2945,1509,708,340,5698,57,4,19,287,442,1676,344,Large Population
1356,36047032600,Kings,1,6948,2305,0,33,0.47,0,0,0,0,0,1,41.8,28102,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4977,2062,803,1812,3017,786,3,87,1243,2379,1637,1308,Large Population
1357,36047032700,Kings,1,2924,1249,0,12,0.41,0,0,0,0,0,1,24.1,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909,544,323,387,2242,50,0,14,231,357,934,218,Medium Population
1358,36047032800,Kings,1,3138,1036,0,0,0,0,0,0,0,0,1,10.6,54018,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065,744,388,496,1236,1008,0,27,371,605,506,362,Large Population
1359,36047032900,Kings,1,5582,2189,0,0,0,0,0,0,0,0,1,31.7,37362,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3335,1294,701,1372,3725,43,3,28,411,786,1753,601,Large Population
1360,36047033000,Kings,1,4587,1712,0,0,0,0,0,0,0,0,1,38.4,31488,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3706,1282,576,1355,2496,155,3,27,551,1233,1170,945,Large Population
1361,36047033100,Kings,1,4520,1499,0,0,0,0,0,0,0,0,1,12.9,56513,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660,1373,479,2738,1623,11,1,10,137,222,910,309,Large Population
1362,36047033300,Kings,1,4085,1243,0,0,0,0,0,0,0,0,1,21.5,54167,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2447,1327,396,2663,1295,11,0,8,108,187,700,305,Large Population
1363,36047033500,Kings,1,3139,830,0,313,9.97,0,0,0,0,0,1,14.8,55250,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304,859,344,1938,1117,10,0,3,71,109,384,130,Large Population
1364,36047033600,Kings,1,4759,1843,0,58,1.22,0,0,0,0,0,0,14.1,95990,0,1,0,1,0,0,0,0,,869,,,158,,869,18.26,158,3.33,249,5.23,85,1.79,802,16.85,28,0.59,13,0.27,0,0,2,0.05,24,0.51,57,1.19,77,4.18,41,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324,1046,646,3971,291,199,3,23,272,498,340,208,Large Population
1365,36047033700,Kings,1,4105,1374,0,81,1.97,0,0,0,0,0,1,19.2,68881,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1533,1084,395,1976,1961,13,1,5,149,255,709,163,Large Population
1366,36047033900,Kings,1,4376,1792,0,109,2.49,0,0,0,0,0,1,33.4,56071,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2127,918,724,413,3638,94,8,13,210,341,1459,733,Large Population
1367,36047034000,Kings,1,2248,646,0,671,29.85,0,0,0,0,0,1,42.2,31471,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142,356,848,1076,888,24,0,10,250,579,506,422,Medium Population
1368,36047034100,Kings,1,2607,988,0,187,7.17,0,0,0,0,0,1,20.5,58304,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090,497,423,230,2183,12,1,10,171,224,557,373,Medium Population
1369,36047034200,Kings,1,6502,2830,0,0,0,0,0,0,0,0,1,44,28582,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4954,1521,1584,2497,3136,195,2,25,647,1572,2454,1897,Large Population
1370,36047034300,Kings,1,5281,1959,0,95,1.8,0,0,0,0,0,1,42.1,29464,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3403,1510,580,289,4224,62,3,45,658,1035,1597,892,Large Population
1371,36047034500,Kings,1,2647,1003,0,6,0.23,0,0,0,0,0,1,20.2,41645,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315,613,310,54,2432,8,1,13,139,192,700,221,Medium Population
1372,36047034700,Kings,1,3228,1379,0,0,0,0,0,0,0,0,1,25.3,43934,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986,863,258,123,2793,14,0,22,276,422,1183,561,Large Population
1373,36047034800,Kings,1,2537,757,0,3,0.12,0,0,0,0,0,1,28.7,58542,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1537,752,116,1040,159,423,0,35,880,1302,255,210,Medium Population
1374,36047034900,Kings,1,5403,1979,0,0,0,0,0,0,0,0,1,24.4,41518,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3007,1318,515,324,4703,22,1,28,325,561,1713,687,Large Population
1375,36047035000,Kings,1,3296,1554,0,2,0.06,0,0,0,0,0,1,17.3,52212,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097,386,829,3213,30,27,0,0,26,30,752,624,Large Population
1376,36047035100,Kings,1,4597,1629,0,10,0.22,0,0,0,0,0,1,27.8,45282,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2095,1220,501,859,3345,44,0,18,331,570,1238,528,Large Population
1377,36047035200,Kings,1,1246,510,0,503,40.37,0,0,0,0,0,1,60.4,14840,0,0,0,0,0,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754,75,763,871,255,35,1,10,74,201,451,421,Medium Population
1378,36047035300,Kings,1,5161,1862,0,8,0.16,0,0,0,0,0,1,17.5,46042,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295,1381,507,841,3892,13,0,19,396,672,1446,656,Large Population
1379,36047035400,Kings,1,6271,3304,0,0,0,0,0,0,0,0,1,9,67426,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592,646,2060,6012,144,28,1,4,82,149,1040,558,Large Population
1380,36047035500,Kings,1,5253,1952,0,36,0.69,0,0,0,0,0,1,16.3,52295,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2403,1300,525,845,4069,20,4,15,300,434,1510,768,Large Population
1381,36047035601,Kings,1,2912,1528,0,0,0,0,0,0,0,0,1,16.9,60000,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910,253,926,2725,131,8,0,4,44,88,624,344,Medium Population
1382,36047035602,Kings,1,5271,2796,0,4,0.08,0,0,0,0,0,1,12.3,64076,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1709,553,1707,5103,71,24,0,4,69,132,1299,590,Large Population
1383,36047035700,Kings,1,2506,896,0,0,0,0,0,0,0,0,1,39.5,31146,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515,814,152,129,2117,10,0,21,229,465,770,379,Medium Population
1384,36047035900,Kings,1,5685,2040,0,323,5.68,0,0,0,0,0,1,42.2,33503,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3153,1755,357,248,4984,30,0,31,392,705,1703,868,Large Population
1385,36047036001,Kings,1,3217,1798,0,44,1.37,0,0,0,0,0,1,35.7,37188,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1828,256,1237,3096,16,23,0,1,81,128,1297,806,Large Population
1386,36047036002,Kings,1,3930,2178,0,3,0.08,0,0,0,0,0,1,39.6,36853,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2569,307,1808,3675,37,66,0,3,149,195,1524,1130,Large Population
